GSPAR_IDS,ALTAR_ID,REPORT_YEAR,BASIN_NAME,SUBBASIN_NUMBER,SINGLE_MULTIPLE_AR,ANNUAL_REPORT_AREA,METHOD_USED,TOTAL_WATER_USE,WST_EXPLANATION,WST_GROUNDWATER,WST_OTHER,WST_RECYCLED_WATER,WST_REUSED_WATER,WST_SURFACE_WATER,WUS_AGRICULTURAL,WUS_EXPLANATION,WUS_INDUSTRIAL,WUS_MANAGED_RECHARGE,WUS_MANAGED_WETLANDS,WUS_NATIVE_VEGETATION,WUS_OTHER,WUS_URBAN
320,,2023,SAN GORGONIO PASS,7-021.04,Single Annual Report,Entire Basin,"The data is a
summation of data from the GSP storage units and incorporates a variety of methods for data calculation
and estimation. Note that the total water use values are not consumptive; there is a
material return flow component included. In other words, the total applied water use and
the net water use (without return flow) would be lower. These data are a combination of direct
measurements and estimates from each of the three GSAs in the SGP Subbasin, as well as estimates for
MBMI. Several types of water use (Agricultural, Managed Wetlands, Managed Recharge, Native Vegetation
and Outside Subbasin) do not occur in the SGP Subbasin and are not included.",8051,,8051,0,0,0,0,0,,0,0,0,0,0,0
345,,2023,SAN JACINTO,8-005,Single Annual Report,Entire Basin,Combination of metered and estimated usage,94508,,27411,0,15662,0,51435,13743,Recycled water used for landscape irrigation and other unspecified applications. ,0,0,2790,0,5072,72903
360,,2023,SAN LUIS OBISPO VALLEY,3-009,Single Annual Report,Entire Basin,"Surface water is used for municipal purposes by the City of San Luis Obispo, and sources are metered. Small public water systems' groundwater use is metered. Rural domestic groundwater use was estimated based on water use factors and aerial imagery. Agricultural groundwater extractions were estimated using the soil-water balance model.",10865,,5680,0,0,0,5185,4530,Small public water systems and rural domestic,0,0,0,0,1150,5185
314,,2023,SAN PASQUAL VALLEY,9-010,Single Annual Report,Entire Basin,"Groundwater production data and pumping estimates were based on modeled estimates for similar water year types. In addition, a small amount of water is imported from the City of Escondido and one agricultural parcel is irrigated with groundwater from a well outside the Basin (see Appendix I of the GSP). ",4986,Imported Applied Water,4925,58,0,0,0,4922,,0,0,0,0,0,3
,72,2023,SANTA CLARA,2-009.02,Single Annual Report,Entire Basin,"Metered (most use) or estimated using table of average uses or crop factors (estimated groundwater use). The distribution of 13,300 AF of recycled water in the various water use sectors is based on the distribution ratio from 2022 data because the 2023 data is not available yet. Note - Industrial use for all water sources except recycled water is grouped with municipal use under Urban water use sector because we don't have data to distinguish between municipal and industrial use.",226900,,68600,0,13300,0,145000,4230,,5850,93600,0,0,0,216820
296,,2023,SANTA CLARA RIVER VALLEY EAST,4-004.07,Single Annual Report,Entire Basin,"All water sources and water use sectors are metered, except for the rural domestic groundwater use sector. ",62601,,25822,0,284,0,36495,6102,"Rural domestic use was estimated at 500 AF. A small public water system (non-urban) recorded use of 2,831 AF. Golf courses used 487 AF. An additional 625 AF was used for groundwater quality remediation pumping.",0,0,0,0,4443,52056
319,,2023,SANTA CRUZ MID-COUNTY,3-001,Single Annual Report,Entire Basin,"Municipal groundwater use is metered. Soquel Creek WD surface water use is metered. City of Santa Cruz surface water use is estimated based on total City of Santa Cruz metered water demand proportioned in the Santa Cruz Mid-County Basin by land use. Private domestic, agricultutal, and institutional groundwater uses are estimated based on land use.",8255,,4880,0,0,0,3375,265,private domestic and institutional,0,0,0,0,933,7057
283,,2023,SANTA MARGARITA,3-027,Single Annual Report,Entire Basin,"Municipal groundwater and surface water use is metered. Private domestic, private non-domestic, and industrial groundwater uses are estimated based on land use. Recycled water use is metered by SVWD. ",3702,,2361,0,138,0,1204,0,"small water system, private domestic, and non-domestic uses including landscaping and landscape pond filling",25,0,0,0,458,3219
330,,2023,SANTA MONICA,4-011.01,Single Annual Report,Entire Basin,"Total water use is the combination of reported groundwater extractions, estimated groundwater extractions, and estimated imported water use. ",64996,,2761,0,2864,0,59371,0,Groundwater extracted for remediation of groundwater contamination.,0,0,0,0,175,64821
358,,2023,SANTA ROSA PLAIN,1-055.01,Single Annual Report,Entire Basin,"Direct metered for public water supply systems, including municipal. Land use estimates for all other users.",43545,,17604,0,4857,0,21084,9728,"Rural residential, non-municipal public water supply systems, unincorporated area commercial, and irrigated turf for unincorporated area golf courses, cemeteries, and playing fields",0,0,0,0,8504,25313
"281,282,355",,2023,SANTA YNEZ RIVER VALLEY,3-015,Multiple Annual Reports,Entire Basin,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,51477,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,37483,0,0,0,14004,26010,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,0,0,0,0,0,8335
286,,2023,SCOTT RIVER VALLEY,1-005,Single Annual Report,Entire Basin,Sum of surface and groundwater use. ,63000,,37000,0,0,0,26000,36000,Surface water use is not divided into water use sectors and is estimated as a total value. ,0,0,0,0,26000,1000
285,,2023,SHASTA VALLEY,1-004,Single Annual Report,Entire Basin,"Groundwater flow model output, urban population per capita water use, Watermaster records",107400,,36000,0,0,0,71400,103900,,0,0,0,0,0,3500
342,,2023,SIERRA VALLEY,5-012.01,Single Annual Report,Entire Basin,"Domestic, Totalizer, Estimated from model results and reported diversion data, Estimated from previously reported diversions, Weir",52737,,6557,0,0,0,46180,51706,,0,0,0,0,0,1031
313,,2023,SOLANO,5-021.66,Single Annual Report,Entire Basin,Total water use was calculated from model estimates and direct meter readings,637230,,148230,0,0,6330,489000,528270,,0,0,64170,8430,0,36360
354,,2023,SONOMA VALLEY,2-002.02,Single Annual Report,Entire Basin,"Direct metered for public water supply systems, including municipal. Land use estimates for all other users.",10883,,6442,0,875,0,3566,4858,"Rural residential, non-municipal public water supply systems, unincorporated area commercial, and irrigated turf for unincorporated area golf courses, cemeteries, and playing fields",0,0,0,0,2482,3543
336,,2023,SOUTH AMERICAN,5-021.65,Single Annual Report,Entire Basin,"Groundwater extraction estimate for Municipal Wells was provided by the Municipal purveyers in the basin. Groundwater extractions for agricultural and agricultural residential water users were estimated by the Cosumnes-South American-North American (CoSANA) model based on factors including land use, evapotranspiration, and precipitation. The Cosumnes-South American-North American Integrated Water Resources Model (CoSANA) is a regional integrated water that covers the North American Subbasin (NASb), South American Subbasin (SASb), and the Cosumnes Subbasin (CoSb). CoSANA is built on the Integrated Water Flow Model (IWFM) framework, and is developed with specific features to support development of sustainable groundwater management strategies and policies and compliance with SGMA.",313100,Remediation,154800,27600,0,0,130700,155000,,0,0,0,0,0,130700
323,,2023,SOUTH YUBA,5-021.61,Single Annual Report,Entire Basin,"Groundwater extraction is estimated for Urban using metered data reported by the Beale Air Force Base, Linda County Water District, Olivehurst Public Utilities District, and City of Wheatland. Agricultural (excluding Agricultural - Plumas Mutual Water Company) and Rural Residential groundwater extractions are estimated using the Yuba Groundwater Model (YGM). Agricultural - Groundwater Substitution Transfers is based on metered data reported by the Member Units. Agricultural - Plumas Mutual Water Company and Plumas Mutual Water Company - Groundwater Transfers are based on metered data reported by Plumas Mutual Water Company. Surface water is estimated using the YGM and is the amount of surface water diverted to meet agricultural demand. This includes the surface water consumptively used by the crop and the surface water that percolates to the groundwater system as part of the irrigation process. These surface water values differ from diverted amounts in that they do not include conveyance losses and operational flows (the amount diverted at the headgate but not used and spilled at a downstream location).",161131,,63251,0,0,0,97880,148551,Rural residential,0,0,0,0,2000,10580
294,,2023,SUTTER,5-021.62,Single Annual Report,Entire Basin,Combination of direct and estimated volumes reported by the nine Sutter Subbasin GSAs and C2VSimFG-Sutter model.,755600,,124800,0,0,83300,547500,693600,,700,0,38100,0,0,23200
,70,2023,TAHOE SOUTH,6-005.01,Single Annual Report,Entire Basin,Metered production data from 9/15/2022 - 9/15/2023,0,,4928,0,0,0,0,0,,0,0,0,0,0,0
307,,2023,TEMESCAL,8-002.09,Single Annual Report,Entire Basin,"Meters, Submitted to WMWD, Model Simulated",31888,,15173,0,2700,0,14015,86,,406,0,0,0,0,31396
318,,2023,TRACY,5-022.15,Single Annual Report,Entire Basin,"Metered, Estimated",140400,Remediation,2900,2000,500,0,137000,113400,Remediation,1200,5800,0,0,2000,29600
381,,2023,TULARE LAKE,5-022.12,Single Annual Report,Entire Basin,"Sum of surface water deliveries, groundwater extraction, and effective precipitation.",1740472,,213863,0,0,0,1239237,1444930,Rural Domestic,0,265170,0,0,8030,22342
"365,373,374,377,378,379",,2023,TULE,5-022.13,Multiple Annual Reports,Entire Basin,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,2030960,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,396810,457800,6250,1200,1622030,1309000,Explanations for individual Annual Reports are available on the SGMA Portal (https://sgma.water.ca.gov/portal/gspar/submitted).,0,698330,0,0,4800,18930
308,,2023,TULELAKE,1-002.01,Single Annual Report,Entire Basin,Combination of direct measurement and estimates.,180200,,7600,0,0,0,172600,174600,,0,0,0,0,0,300
302,,2023,TURLOCK,5-022.03,Single Annual Report,Entire Basin,"Groundwater volume was obtained by measurements provided by local agencies and by estimates using the groundwater model C2VSimTM. 
Surface water supply was obtained by measurements provided by local agencies and water rights (eWRIMS) data in conjunction with demands simulated by the C2VSimTM model.
Recycled water supply was obtained by measurements provided by local agencies and Hilmar Cheese Company.",774800,,363900,0,4300,0,406600,739600,,0,0,0,0,0,35200
364,,2023,UKIAH VALLEY,1-052,Single Annual Report,Entire Basin,"IDC model estimates for agricultural use, measured amounts for municipal, non-municipal domestic, and recycled water use (recyled water that was delivered to users or recharged in percolation ponds). Note: Agricultural Sector Water use reported in column M of this spreadsheet combines IDC results for agricultural use of surface and groundwater with recycled water volumes that were diverted to agricultural users according to the City of Ukiah.  ",20122,,5886,0,5210,0,12838,13544,"Non-municipal domestic use is measured by members of the Upper Russian River Water Agency, which is a Joint Powers Authority that includes small water agencies that deliver water to customers that include agricultural, industrial, commercial, and domestic users.",0,4554,0,0,3161,2675
315,,2023,UPPER SAN LUIS REY VALLEY,9-007.01,Single Annual Report,Entire Basin,"Based on reported pumping, imported water use, and surface water diversion data. Estimated based on ET and modeled agricultural pumping based on land use, crop type, and crop demand published by San Diego County, estimated from previously published estimates of water use on tribal lands. Individual assumptions provided in Groundwater Extraction Methods and Surface Water Supply upload fields.",13931,,9424,0,0,0,4507,9212,,0,0,0,2126,0,2593
352,,2023,UPPER VALLEY AQUIFER,3-004.05,Single Annual Report,Entire Basin,"Groundwater extraction were received from MCWRA and filtered by location for the Upper Valley Aquifer Subbasin. The same process was followed for surface water diversions were downloaded from the SWRCB via eWRIMS. Many growers and residents noted that some irrigation is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In WY 2023, about 52,600 AF/yr. of the surface water diversions reported to eWRIMS were reported as a Statement of Diversion and Use and 0 AF/yr. were reported as Appropriative. Recycled water numbers are from Chevron's San Ardo Oil Field where some of the water generated during oil production is first treated using a reverse osmosis plant, then by constructed wetlands before being discharged into a recharge basin. ",103800,,102400,0,1400,0,0,99700,,1400,0,0,0,0,2700
305,,2023,UPPER VENTURA RIVER,4-003.01,Single Annual Report,Entire Basin,"Agricultural groundwater estimated based on numerical model inputs, surface water based on direct metered volumes and estimated from purchases, urban groundwater based on reported values from each district, native vegetation calculated using numerical model.",3089,Estimated domestic pumping,2058,184,0,0,1031,505,,0,0,0,1079,0,1321
289,,2023,VINA,5-021.57,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years.",269200,,242000,0,0,0,27200,245800,Rural Residential,0,0,0,0,1500,21900
353,,2023,WESTSIDE,5-022.09,Single Annual Report,Entire Basin,Groundwater extraction from metered wells and monthly surface water delivery records from USBR,797000,,65000,0,0,0,732000,792000,Small water systems (4091 AF) and Domestic wells (82 AF),0,161930,191,0,4173,921
351,,2023,WHITE WOLF,5-022.18,Single Annual Report,Entire Basin,"Total water use is equal to the sum of total estimated groundwater extraction, the total surface water supplies, and total applied recycled water.",134751,,24200,0,122,0,110429,105117,,3046,23024,0,1600,0,1964
291,,2023,WYANDOTTE CREEK,5-021.69,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years.",56900,,34500,0,0,0,22400,50300,Rural Residential,0,0,0,0,1000,5600
362,,2023,YOLO,5-021.67,Single Annual Report,Entire Basin,An assessment of the Yolo Subbasin water budget was conducted using the YSGA Model developed by Stockholm Environment Institute (SEI). Additional details about the YSGA Model can be found in the Water Budget  and Model Documentation  Appendices to the Yolo Subbasin GSP. ,745100,,243100,0,0,0,502000,703500,,0,8600,0,0,0,41500
347,,2023,YUCAIPA,8-002.07,Single Annual Report,Entire Basin,Groundwater extractions for municipal use are metered using in-line flow propeller and digital totalizers; groundwater extractions via native vegetation are estimated using a numerical model; imported SWP water volumes are purchased and metered on delivery; imported groundwater pumped from outside the Subbasin is metered; recycled water delivery by YVWD is metered; and reused water is treated water from YVRWFF that is discharged to spreading basins. The delivery of the reused water to the spreading basins is metered.,24345,Imported groundwater from wells operating outside the Plan Area.,10962,1161,1736,0,10486,550,,0,4555,0,3302,0,15939
420,,2024,180/400 FOOT AQUIFER,3-004.01,Single Annual Report,Entire Basin,"Agricultural and urban groundwater extraction data was recieved from MCWRA and were filtered by location for the 180/400 Subbasin; approximately 450 AF of agricultural pumping and 30 AF of urban pumping were estimated based on data from the past 5 years because MCWRA has yet to receive 2024 data from several pumpers. The groundwater extraction total is inclusive of rural domestic pumping which was estimated using the number of drinking water connections based on data compiled for water systems and 2024 County of Monterey parcel data; the approximate number of connections is multiplied by a constant pumping rate of 0.35 acre-feet per year (AF/yr) per connection. Salinas River Diversion Facility (SRDF) Salinas River diversions and recycled water use numbers from from the Salinas Valley Reclamation Project (SVRP) were received from Monterey One Water. Addtional surface water diversions were downloaded from the SWRCB via eWRIMS and were filtered by location for the 180/400 Subbasin. Many growers and residents noted that some agricultural water use is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In other words, the total surface water use includes the SRDF river diversions, which were 7,670 AF/yr. in WY 2024, and appropriative surface water diversions reported to eWRIMS. In WY 2024, approximately 7,420 AF/yr. of the surface water diversions reported to eWRIMS were were reported as a Statement of Diversion and Use and approximately 1,010 AF/yr. were reported as Appropriative. The recycled water total is made up of water from SVRP. Recycled water from the California American Water Indian Springs Reclamation Facility that is used in California Water Service Salinas Hills Water System is minimal (~30 AF/yr based on previous years) and is not included in this calcuation. ",123400,,103980,0,10740,0,8680,111310,Estimated rural domestic pumping,0,0,0,0,660,11430
445,,2024,ANDERSON,5-006.03,Single Annual Report,Entire Basin,Direct measurement via flowmeters and estimates from the EAGSA model.,117886,,18552,0,0,0,99334,102801,,0,0,0,3000,0,12085
469,,2024,ANTELOPE,5-021.54,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita
water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",28100,,19400,0,0,0,8700,26400,Rural Residential,0,0,0,0,1400,300
452,,2024,ARROYO SANTA ROSA VALLEY,4-007,Single Annual Report,Entire Basin,"Agricultural groundwater estimated based on numerical model inputs, ratio of M&I groundwater to surface water used in the basin is estimated based on district-wide supplies, urban groundwater based on reported values by Camrosa Water District.",4434,Estimated domestic pumping,2910,3,0,0,1524,3053,,0,0,0,0,0,1378
438,,2024,ATASCADERO AREA,3-004.11,Single Annual Report,Entire Basin,"For water year 2024 quantification of total water use was completed through reporting of metered water production data from municipal wells, metered surface water use, and from models used to estimate agricultural crop water supply requirements. In addition, rural water use and small commercial public water system use was estimated.",15000,,14500,0,0,0,526,3600,Public Water System and Rural Domestic,0,0,0,0,1159,9691
414,,2024,BEAR VALLEY,8-009,Single Annual Report,Entire Basin,Urban - meters. Private well pumping - estimated. Surface water - meters.,3102,,0,0,0,0,1467,0,,0,0,0,0,0,3102
403,,2024,BEDFORD-COLDWATER,8-004.02,Single Annual Report,Entire Basin,Meters and estimated pumping from private pumpers,7961,,2722,0,1192,0,4047,1619,,434,0,0,0,0,5908
387,,2024,BIG VALLEY,5-004,Single Annual Report,Entire Basin,Water budget tool,127300,,47500,0,0,0,79800,0,,0,0,0,0,0,0
478,,2024,BIG VALLEY,5-015,Single Annual Report,Entire Basin,"Self-reported data available in the SWRCB Water Rights Information Management System (eWRIMS) were used to estimate annual surface water diversions. Groundwater pumped by public water systems were estimated based on available data in the SWRCB Electronic Annual Report database. Groundwater extraction for self-supplied users was estimated based on land use data and the populations outside of public water system service areas. A flow model was used to estimate groundwater demand for agriculture and groundwater uptake by natural vegetation. Groundwater demand for agriculture was estimated based on crop water demand that is not met by precipitation and surface water diversions. Plant water uptake was estimated using vegetation type, climate, availability of shallow groundwater and the rooting depth of plants.",25100,,25070,0,0,0,30,9200,Small water systems and domestic wells,0,0,0,13200,2206,521
,88,2024,BORREGO SPRINGS,7-024.01,Single Annual Report,Entire Basin,Only supply is groundwater. Used same method as used to calculate groundwater use.,10919,,10919,0,0,0,0,0,,0,0,0,0,0,0
468,,2024,BOWMAN,5-006.01,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use,
and estimates based on historic water rights data for dry and critical years",20100,,4900,0,0,0,15200,18000,Rural Residential,0,0,0,0,1500,600
436,,2024,BUTTE,5-021.70,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",995300,,154800,0,0,0,824700,875600,Rural Residential,0,0,116100,0,1300,2300
432,,2024,BUTTE VALLEY,1-003,Single Annual Report,Entire Basin,Methods for groundwater use is the Butte Valley Integrated Hydrologic Model and an estimate based on the Census population in the groundwater basin. Managed wetland water use estimate supplied by CDFW. Applied surface water is a data gap in WY 2024 and an estimate cannot be determined. Applied water for native vegetation water use sector is a data gap.,67640,,67640,0,0,0,0,65400,,0,0,1800,0,0,440
474,,2024,CARPINTERIA,3-018,Single Annual Report,Entire Basin,"Quantification of total water use was completed through reporting of metered groundwater production data from CVWD, metered surface water use, and from models used to estimate irrigated agriculutural crop water supply requirements based on land uses and metered data. ",7341,,4547,0,0,0,2794,3565,,0,0,0,0,0,3776
444,,2024,CASTAC LAKE VALLEY,5-029,Single Annual Report,Entire Basin,"Groundwater is the only supply source within the Basin, so total water use is equal to that of total estimated groundwater extraction. Water year total and monthly groundwater pumping data for the Basin are derived from available reported flowmeter readings between October 2023 and September 2024 and from historical flowmeter readings for the Tejon MS well and other minor estimated pumping. Groundwater use data from flowmeter readings generally are reported by AF, with a precision of 0.001 AF, however some municipal water suppliers report in gallons, with a precision of 1.0 gallon.",403,,403,0,0,0,0,5,,0,0,0,0,0,398
384,,2024,CHOWCHILLA,5-022.05,Single Annual Report,Entire Basin,Sum of groundwater and surface water reported in Sections A-C (Sections 3-4 of the Annual Report). It is noted that this is a refinement of the approach in prior Annual Reports.,458400,,256000,0,0,0,202400,392900,,0,60000,0,0,0,5500
,91,2024,COASTAL PLAIN OF ORANGE COUNTY,8-001,Single Annual Report,Entire Basin,All uses are metered.,387716,,288226,0,16682,0,82808,0,,0,0,0,0,0,387716
392,,2024,COLUSA,5-021.52,Single Annual Report,Entire Basin,Groundwater is determined following the methods described in Part B. Surface water is determined following the methods described in Part C. Totals are rounded.,2105600,,562100,0,0,0,1543500,1953100,,0,33000,108500,0,0,11000
433,,2024,CORNING,5-021.51,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",183300,,153600,0,0,0,29700,179200,Rural Residential,0,0,0,0,1800,2300
409,,2024,COSUMNES,5-022.16,Single Annual Report,Entire Basin,"All water source types represented by a combination of metered, reported and estimated uses.",142700,,120200,0,1400,0,21100,0,,0,0,0,0,0,0
398,,2024,CUYAMA VALLEY,3-013,Single Annual Report,Entire Basin,"Water budgets in the Cuyama Basin GSP were developed using the Cuyama Basin Water Resources Model (CBWRM) model, which is a fully integrated surface and groundwater flow model covering the Basin. The CBWRM was used to develop a historical water budget that evaluated the availability and reliability of past surface water supply deliveries, aquifer response to water supply, and demand trends relative to water year type. For the Annual Report for the 2023-2024 water year, the CBWRM model was extended to include the 2024 water year, utilizing updated land use, temperature, and precipitation  data from those years. ",33800,,33800,0,0,0,0,33600,,0,0,0,0,0,200
456,,2024,DELTA-MENDOTA,5-022.07,Single Annual Report,Entire Basin,"Sum of self-reported volumes from each GSA within the Delta-Mendota Subbaisn across seven Subbasin GSA Group regions; Reflects water lost through canal leakage, pipe leakage, and other percolating waters",1452300,,270200,0,14800,6600,1160700,1127700,,2800,5700,298900,0,0,17200
410,,2024,EAST BAY PLAIN,2-009.04,Single Annual Report,Entire Basin,"Metered and billed surface water data reported by local agencies was used to determine the volume of surface water supply. Groundwater extraction was estimated based on previous estimates of pumping developed by Muir (1996), WRIME (2005), and EBMUD (2018) as documented in the GSP.",96176,,3600,0,2152,0,90124,0,,17655,0,0,300,0,78221
464,,2024,EAST CONTRA COSTA,5-022.19,Single Annual Report,Entire Basin,East Contra Costa Groundwater-Surface Water Simulation Model (ECCSim) developed for the ECC GSP was used to estimate the Basin's water budget. Groundwater demand for agriculture was estimated based on crop water demand that is not met with reported surface water diversions and metered groundwater. City and Irrigation district groundwater wells were metered. Considered reported domestic wells and PWS in the Subbasin and estimated a pumping amount from report values in SWRCB and and annual use per well. Monthly self reported surface water diversions. ,205905,,25401,0,1693,0,180504,179250,,0,0,0,0,0,31638
421,,2024,EAST SIDE AQUIFER,3-004.02,Single Annual Report,Entire Basin,"Agricultrual and urban groundwater extraction data were received from MCWRA and filtered by location for the Eastside Subbasin; approximately 1,580 AF of agricultural pumping were estimated based on data from the past 5 years because MCWRA has yet to receive 2024 data from several pumpers. A similar process was followed for surface water diversions downloaded from the SWRCB via eWRIMS. Many growers and residents noted that some agricultural water use is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In WY 2024, 520 AF/yr. of the surface water diversions reported to eWRIMS were reported as a Statement of Diversion and Use and no other surface water use was reported. The groundwater extraction total is inclusive of rural domestic pumping which was estimated using the number of drinking water connections based on data compiled for water systems and 2024 County of Monterey parcel data; the approximate number of connections is multiplied by a constant pumping rate of 0.35 acre-feet per year (AF/yr) per connection.",81540,,81540,0,0,0,0,67730,Estimated rural domestic pumping,0,0,0,0,670,13140
385,,2024,EASTERN SAN JOAQUIN,5-022.01,Single Annual Report,Entire Basin,Total water use is the sum of groundwater use (Part A) and surface water use (Part C).,1387588,,799476,0,0,0,588112,1256376,,0,0,0,0,0,131212
389,,2024,EEL RIVER VALLEY,1-010,Single Annual Report,Entire Basin,"Municipal suppliers provide data, and estimates are made",13575,,12859,0,0,0,716,10694,Rural Domestic,0,0,0,0,414,2467
466,,2024,ELSINORE VALLEY,8-004.01,Single Annual Report,Entire Basin,Calculated the total from each water source and total water applied to water use sector from measured metered data collected by EVMWD,29867,,1926,0,8415,0,19526,336,,0,0,7404,0,0,22127
446,,2024,ENTERPRISE,5-006.04,Single Annual Report,Entire Basin,Direct measurement via flowmeters and estimates from EAGSA model.,49454,,11995,0,0,0,37459,23265,,0,0,0,1000,0,25189
448,,2024,FILLMORE,4-004.05,Single Annual Report,Entire Basin,"Electrical Efficiency, Inactive, Water Meter, Domestic, Weir",34036,,34036,0,0,0,0,31031,,0,0,0,0,0,3005
422,,2024,FOREBAY AQUIFER,3-004.04,Single Annual Report,Entire Basin,"Agricultural and urban groundwater extraction data were received from MCWRA and filtered by location for the Forebay Subbasin; approximately 570 AF of agricultural pumping and 30 AF of urban pumping were estimated based on data from the past 5 years because MCWRA has yet to receive 2024 data from several pumpers. Surface water diversions downloaded from the SWRCB via eWRIMS are also filtered by location. Many growers and residents noted that some agricultural water use is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use, except that diverted by Clark Colony Water Company (CCWC). In other words, the total surface water use includes only the CCWC diversions and appropriative surface water diversions reported to eWRIMS. However, 0 AF/yr. were reported from CCWC and 0 AF/yr. were reported as Appropriative in WY 2024. Approximately 11,720 AF/yr. of the surface water diversions reported to eWRIMS in WY 2024 were reported as a Statement of Diversion and Use. The groundwater extraction total is inclusive of rural domestic pumping which was estimated using the number of drinking water connections based on data compiled for water systems and 2024 County of Monterey parcel data; the approximate number of connections is multiplied by a constant pumping rate of 0.35 acre-feet per year (AF/yr) per connection. The City of Soledad uses approximately 170 AF/yr of recycled water to irrigate schools and turfs. ",118320,,118150,0,170,0,0,111120,Estimate rural domestic pumping,0,0,0,0,150,7050
395,,2024,INDIAN WELLS VALLEY,6-054,Single Annual Report,Entire Basin,"Water meters, electrical meters, population estimates, land use estimates, other estimates",22060,,20840,0,1220,0,0,8760,"Other includes Federal Use: (1,620 AF), Domestic/Mutual/Co-Ops: (1,460 AF), and recycled water percolation/habitat support (890 AF).",2810,0,0,0,3970,6520
,87,2024,INDIO,7-021.01,Single Annual Report,Entire Basin,"99% metered, 1% estimated",550666,Colorado River Water,265146,271749,13164,0,607,271260,Other category refers to the unmetered groundwater pumping for domestic uses. Includes only water use in the Subbasin,1808,0,0,0,1500,276098
472,,2024,KAWEAH,5-022.11,Single Annual Report,Entire Basin,Sum of groundwater use plus water supplies minus conveyance losses,1039800,,580500,0,12100,0,577200,499000,,21800,38300,0,400,0,59200
430,,2024,KERN COUNTY,5-022.14,Single Annual Report,Entire Basin,"Meters, Land Use Calculations, Groundwater Model",3175868,,1179906,0,56291,922,2075281,2213800,"Banking Recovery, exchanges, pumpins, other uses",0,688278,21643,0,47952,204195
453,,2024,KINGS,5-022.08,Single Annual Report,Entire Basin,Sum of all water supplies,2638999,Riparian diversions and other non-project water,1256556,55773,5028,0,1321642,2192784,JID Wells Pumped in McMullin GSA,0,200601,0,0,6040,239574
424,,2024,LANGLEY AREA,3-004.09,Single Annual Report,Entire Basin,"Agricultural and urban groundwater extraction data were received from MCWRA and filtered by location for the Langley Subbasin. Urban pumping data from MCWRA is supplemented with public drinking water systems pumping collected by the SWRCB. Rural domestic pumping is estimated using the number of drinking water connections based on data compiled for water systems and 2024 County of Monterey parcel data; the approximate number of connections is multiplied by a constant pumping rate of 0.35 acre-feet per year (AF/yr) per connection. Surface water diversion data were downloaded from the SWRCB via eWRIMS and filtered by location for the Langley Area Subbasin. In WY 2024, no surface water diversions of any kind were reported to eWRIMS.",1810,,1810,0,0,0,0,100,Estimated rural domestic pumping,0,0,0,0,840,870
417,,2024,LAS POSAS VALLEY,4-008,Single Annual Report,Entire Basin,"meters, reported sales",35223,,26668,0,876,0,7679,23136,domestic,0,0,0,0,54,9746
,90,2024,LIVERMORE VALLEY,2-010,Single Annual Report,Entire Basin,"Sum of groundwater, surface water, and recycled water.",50310,,6919,0,6411,0,36980,5440,,0,0,0,0,0,44870
,85,2024,LLAGAS AREA,3-003.01,Single Annual Report,Entire Basin,"Metered (most use) or estimated using table of average uses or crop factors (estimated groundwater use). The distribution of 2,300 AF of recycled water in the various water use sectors is based on the distribution ratio from 2023 data because the 2024 data is not available yet. Note - Industrial use for all water sources except recycled water is grouped with municipal use under Urban water use sector because we don't have data to distinguish between municipal and industrial use. ",46800,,44100,0,2300,0,400,26080,,580,25700,0,0,0,20140
